trainId,sample,XFEL.SYNC/LASER.LOCK.XLO.DAQ/XTIN.MLO1.CTRL_MGR.CFG/12/L_MANAGER.0.PID.0.D_PARAM.WR,XFEL.SYNC/LASER.LOCK.XLO.DAQ/XTIN.MLO1.CTRL_MGR.CFG/13/L_MANAGER.0.PID.0.I_PARAM.WR,XFEL.SYNC/LASER.LOCK.XLO.DAQ/XTIN.MLO1.CTRL_MGR.CFG/14/L_MANAGER.0.PID.0.P_PARAM.WR,XFEL.SYNC/LASER.LOCK.XLO.DAQ/XTIN.MLO1.CTRL_MGR.CFG/15/L_MANAGER.0.PID.1.D_PARAM.WR,XFEL.SYNC/LASER.LOCK.XLO.DAQ/XTIN.MLO1.CTRL_MGR.CFG/16/L_MANAGER.0.PID.1.I_PARAM.WR,XFEL.SYNC/LASER.LOCK.XLO.DAQ/XTIN.MLO1.CTRL_MGR.CFG/17/L_MANAGER.0.PID.1.P_PARAM.WR,XFEL.SYNC/LASER.LOCK.XLO.DAQ/XTIN.MLO1.CTRL_MGR.CFG/18/L_MANAGER.0.PID.2.D_PARAM.WR,XFEL.SYNC/LASER.LOCK.XLO.DAQ/XTIN.MLO1.CTRL_MGR.CFG/19/L_MANAGER.0.PID.2.I_PARAM.WR,XFEL.SYNC/LASER.LOCK.XLO.DAQ/XTIN.MLO1.CTRL_MGR.CFG/20/L_MANAGER.0.PID.2.P_PARAM.WR,XFEL.SYNC/LASER.LOCK.XLO.DAQ/XTIN.MLO1.CTRL_MGR.CFG/21/L_MANAGER.0.PID.3.D_PARAM.WR,XFEL.SYNC/LASER.LOCK.XLO.DAQ/XTIN.MLO1.CTRL_MGR.CFG/22/L_MANAGER.0.PID.3.I_PARAM.WR,XFEL.SYNC/LASER.LOCK.XLO.DAQ/XTIN.MLO1.CTRL_MGR.CFG/23/L_MANAGER.0.PID.3.P_PARAM.WR,XFEL.SYNC/LASER.LOCK.XLO.DAQ/XHEXP1.SLO1.CTRL_MGR.CFG/12/L_MANAGER.0.PID.0.D_PARAM.WR,XFEL.SYNC/LASER.LOCK.XLO.DAQ/XHEXP1.SLO1.CTRL_MGR.CFG/13/L_MANAGER.0.PID.0.I_PARAM.WR,XFEL.SYNC/LASER.LOCK.XLO.DAQ/XHEXP1.SLO1.CTRL_MGR.CFG/14/L_MANAGER.0.PID.0.P_PARAM.WR,XFEL.SYNC/LASER.LOCK.XLO.DAQ/XHEXP1.SLO1.CTRL_MGR.CFG/15/L_MANAGER.0.PID.1.D_PARAM.WR,XFEL.SYNC/LASER.LOCK.XLO.DAQ/XHEXP1.SLO1.CTRL_MGR.CFG/16/L_MANAGER.0.PID.1.I_PARAM.WR,XFEL.SYNC/LASER.LOCK.XLO.DAQ/XHEXP1.SLO1.CTRL_MGR.CFG/17/L_MANAGER.0.PID.1.P_PARAM.WR,XFEL.SYNC/LASER.LOCK.XLO.DAQ/XHEXP1.SLO1.CTRL_MGR.CFG/18/L_MANAGER.0.PID.2.D_PARAM.WR,XFEL.SYNC/LASER.LOCK.XLO.DAQ/XHEXP1.SLO1.CTRL_MGR.CFG/19/L_MANAGER.0.PID.2.I_PARAM.WR,XFEL.SYNC/LASER.LOCK.XLO.DAQ/XHEXP1.SLO1.CTRL_MGR.CFG/20/L_MANAGER.0.PID.2.P_PARAM.WR,XFEL.SYNC/LASER.LOCK.XLO.DAQ/XHEXP1.SLO1.CTRL_MGR.CFG/21/L_MANAGER.0.PID.3.D_PARAM.WR,XFEL.SYNC/LASER.LOCK.XLO.DAQ/XHEXP1.SLO1.CTRL_MGR.CFG/22/L_MANAGER.0.PID.3.I_PARAM.WR,XFEL.SYNC/LASER.LOCK.XLO.DAQ/XHEXP1.SLO1.CTRL_MGR.CFG/23/L_MANAGER.0.PID.3.P_PARAM.WR,XFEL.SYNC/LINK.LOCK.DAQ/XHEXP1.AMC5.CONTROLLER.LSU.0.CTRL.CFG/25/CTRL.PI_CTRL_I_PARAM.REG.RD,XFEL.SYNC/LINK.LOCK.DAQ/XHEXP1.AMC5.CONTROLLER.LSU.0.CTRL.CFG/26/CTRL.PI_CTRL_I_PARAM.REG.WR,XFEL.SYNC/LINK.LOCK.DAQ/XHEXP1.AMC5.CONTROLLER.LSU.0.CTRL.CFG/27/CTRL.PI_CTRL_P_PARAM.REG.RD,XFEL.SYNC/LINK.LOCK.DAQ/XHEXP1.AMC5.CONTROLLER.LSU.0.CTRL.CFG/28/CTRL.PI_CTRL_P_PARAM.REG.WR
1373594154,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.0011439323,-0.001,-0.003000021,-0.003
1373594162,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.0005,4.5,0.0,-0.005,-2.0,-0.0011439323,-0.001,-0.003000021,-0.003
1373594179,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010000467,-0.001,-0.003000021,-0.003
1373594322,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.0005,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373594482,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.0005,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373594600,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010000467,-0.001,-0.003000021,-0.007777778
1373594625,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010000467,-0.001,-0.00777781,-0.007777778
1373594642,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.0005,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.00777781,-0.007777778
1373594802,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.0005,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.00777781,-0.007777778
1373594815,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010000467,-0.001,-0.00777781,-0.011111111
1373594841,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010000467,-0.001,-0.01111114,-0.011111111
1373594962,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.0005,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.01111114,-0.011111111
1373595032,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010000467,-0.001,-0.01111114,-0.014444444
1373595056,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010000467,-0.001,-0.01444447,-0.014444444
1373595122,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.0005,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.01444447,-0.014444444
1373595248,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010000467,-0.001,-0.01444447,-0.018888889
1373595273,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010000467,-0.001,-0.018888831,-0.018888889
1373595282,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.0005,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.018888831,-0.018888889
1373595442,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.0005,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.018888831,-0.018888889
1373595464,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010000467,-0.001,-0.018888831,-0.023333333
1373595488,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010000467,-0.001,-0.023333311,-0.023333333
1373595602,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.0005,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.023333311,-0.023333333
1373595680,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010000467,-0.001,-0.023333311,-0.027777778
1373595704,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010000467,-0.001,-0.027777791,-0.027777778
1373595762,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.0005,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.027777791,-0.027777778
1373595895,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010000467,-0.001,-0.027777791,-0.032222223
1373595920,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010000467,-0.001,-0.03222227,-0.032222223
1373595922,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.0005,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.03222227,-0.032222223
1373596082,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.0005,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.03222227,-0.032222223
1373596110,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010000467,-0.001,-0.03222227,-0.036666665
1373596135,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010000467,-0.001,-0.03666663,-0.036666665
1373596242,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.0005,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.03666663,-0.036666665
1373596326,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010000467,-0.001,-0.03666663,-0.04111111
1373596350,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010000467,-0.001,-0.04111111,-0.04111111
1373596402,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.0005,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.04111111,-0.04111111
1373596540,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010000467,-0.001,-0.04111111,-0.045555554
1373596562,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.0005,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.04111111,-0.045555554
1373596564,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010000467,-0.001,-0.04555559,-0.045555554
1373596722,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.0005,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.04555559,-0.045555554
1373596754,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010000467,-0.001,-0.04555559,-0.05
1373596779,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010000467,-0.001,-0.049999952,-0.05
1373596882,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.0005,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.049999952,-0.05
1373596969,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010000467,-0.001,-0.049999952,-0.054444443
1373596994,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010000467,-0.001,-0.054444432,-0.054444443
1373597042,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.0005,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.054444432,-0.054444443
1373597184,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010000467,-0.001,-0.054444432,-0.05888889
1373597202,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.0005,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.054444432,-0.05888889
1373597208,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010000467,-0.001,-0.058888912,-0.05888889
1373597362,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.0005,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.058888912,-0.05888889
1373597400,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010000467,-0.001,-0.058888912,-0.06333333
1373597425,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010000467,-0.001,-0.06333339,-0.06333333
1373597522,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.0005,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.06333339,-0.06333333
1373597614,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010000467,-0.001,-0.06333339,-0.067777775
1373597639,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010000467,-0.001,-0.06777775,-0.067777775
1373597682,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.0005,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.06777775,-0.067777775
1373597830,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010000467,-0.001,-0.06777775,-0.072222225
1373597842,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.0005,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.06777775,-0.072222225
1373597854,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010000467,-0.001,-0.07222223,-0.072222225
1373598002,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.0005,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.07222223,-0.072222225
1373598044,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010000467,-0.001,-0.07222223,-0.07666667
1373598068,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010000467,-0.001,-0.07666671,-0.07666667
1373598162,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.0005,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.07666671,-0.07666667
1373598259,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010000467,-0.001,-0.07666671,-0.08111111
1373598284,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010000467,-0.001,-0.08111107,-0.08111111
1373598322,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.0005,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.08111107,-0.08111111
1373598475,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010000467,-0.001,-0.08111107,-0.08555555
1373598482,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.0005,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.08111107,-0.08555555
1373598499,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010000467,-0.001,-0.08555555,-0.08555555
1373598642,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.0005,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.08555555,-0.08555555
1373598691,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010000467,-0.001,-0.08555555,-0.09
1373598715,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010000467,-0.001,-0.09000003,-0.09
1373598802,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.0005,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.09000003,-0.09
1373598916,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010000467,-0.001,-0.09000003,-0.093333334
1373598940,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010000467,-0.001,-0.09333336,-0.093333334
1373598962,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.0005,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.09333336,-0.093333334
1373599122,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.0005,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.09333336,-0.093333334
1373599132,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010000467,-0.001,-0.09333336,-0.096666664
1373599157,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010000467,-0.001,-0.09666669,-0.096666664
1373599282,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.0005,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.09666669,-0.096666664
1373599348,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010000467,-0.001,-0.09666669,-0.1
1373599372,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010000467,-0.001,-0.100000024,-0.1
1373599442,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.0005,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.100000024,-0.1
1373599563,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010000467,-0.001,-0.100000024,-0.10222222
1373599587,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010000467,-0.001,-0.102222204,-0.10222222
1373599602,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.0005,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.102222204,-0.10222222
1373599762,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.0005,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.102222204,-0.10222222
1373599779,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010000467,-0.001,-0.102222204,-0.104444444
1373599804,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010000467,-0.001,-0.104444504,-0.104444444
1373599922,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.0005,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.104444504,-0.104444444
1373599994,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010000467,-0.001,-0.104444504,-0.10666667
1373600019,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010000467,-0.001,-0.106666684,-0.10666667
1373600082,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.0005,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.106666684,-0.10666667
1373600211,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010000467,-0.001,-0.106666684,-0.10888889
1373600236,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010000467,-0.001,-0.108888865,-0.10888889
1373600242,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.0005,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.108888865,-0.10888889
1373600402,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.0005,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.108888865,-0.10888889
1373600444,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0090955,0.0,0.0,0.0,,,,,,,,,,,,,-0.0010000467,-0.001,-0.108888865,-0.097889
1373600446,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010000467,-0.001,-0.108888865,-0.086889
1373600448,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010000467,-0.001,-0.108888865,-0.075889
1373600450,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010000467,-0.001,-0.108888865,-0.064889
1373600452,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010000467,-0.001,-0.108888865,-0.053889
1373600455,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010000467,-0.001,-0.108888865,-0.042889
1373600457,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010000467,-0.001,-0.108888865,-0.031889
1373600459,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010000467,-0.001,-0.108888865,-0.020889
1373600461,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010000467,-0.001,-0.108888865,-0.009889
1373600463,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010000467,-0.001,-0.108888865,-0.003
1373600487,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010000467,-0.001,-0.003000021,-0.003
1373600562,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0090955,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.0005,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373600674,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,
1373600722,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.0005,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373600882,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.0005,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373601042,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.0005,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373601202,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.0005,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373601309,0.0,,,,,,,,,,,,,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.0005,4.399568,0.0,-0.005,-2.0,,,,
1373601362,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.0005,4.399568,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
1373601520,0.0,,,,,,,,,,,,,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.0005,4.5,0.0,-0.005,-2.0,,,,
1373601521,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010000467,-0.0011411163,-0.003000021,-0.003
1373601522,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.0005,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.0011411163,-0.003000021,-0.003
1373601545,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.0011410713,-0.0011411163,-0.003000021,-0.003
1373601682,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.0005,4.5,0.0,-0.005,-2.0,-0.0011410713,-0.0011411163,-0.003000021,-0.003
1373601731,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.0011410713,-0.001,-0.003000021,-0.003
1373601757,0.0,,,,,,,,,,,,,,,,,,,,,,,,,-0.0010000467,-0.001,-0.003000021,-0.003
1373601842,0.0,0.0,-0.001,-1.0,0.0,-0.06,-15.0,0.0,-0.002,-1.0,0.0,0.0,0.0,0.0,-0.0015,-1.5,0.0,-0.006,-6.0,0.0,0.0005,4.5,0.0,-0.005,-2.0,-0.0010000467,-0.001,-0.003000021,-0.003
